DATE_KEY	CHART_KEY	PRODUCT_KEY	MARKET_KEY	CUSTOMER_KEY	COUNTRY_KEY	GENRE_KEY	TITLE_ID	LABEL	ALT_TITLE_ID	TITLE	TITLE_UNACCENTED	ARTIST_NAME	ARTIST_NAME_UNACCENTED	CUSTOMER_SRP	CUSTOMER_CURRENCY	CUSTOMER_RELEASE_DATE	CURRENT_POSITION	LAST_WEEK_POSITION	LAST_TWO_WEEK_POSITION	PEAK_POSITION	WEEKS_ON_CHART	STREAM_COUNT	THIS_WEEK_TOTAL_ACTIVITY	LAST_WEEK_TOTAL_ACTIVITY	PERCENTAGE_CHANGE_THIS_WEEK_VS_LAST_WEEK	THIS_WEEK_ALBUM_SALES	THIS_WEEK_SONG_SALES	LAST_WEEK_ALBUM_SALES	LAST_WEEK_SONG_SALES	THIS_WEEK_STREAMING_ACTIVITY	ACTIVITY_TO_DATE	CREATED_TIMESTAMP	PLAYLIST_KEY	PRODUCT_IS_CATALOG	PROJECT_IS_ON_ROSTER	PROJECT_IS_CATALOG	REP_OWNER_KEY	WEA_LABEL_KEY	FINANCIAL_KEY	MARKETING_OWNER_KEY	DISTRIBUTOR_KEY	LSL_KEY	PROJECT_KEY	COUNTRY_CODE	CHART_KEY	ACCOUNT	CHART_ID	CHART_NAME	CHART_URI	CHART_TYPE	CHART_SUBTYPE	FREQUENCY	ETL_HASH_TEXT	CREATED_TIMESTAMP	UPDATED_TIMESTAMP	ACTIVE_FLG	CURRENT_FLG	CREATED_PRCS_ID	CREATED_BY	CREATED_DTTM	MODIFIED_PRCS_ID	MODIFIED_BY	MODIFIED_DTTM
2021-06-03	180252	9966624	-1	9	544	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				31					93425										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	AT	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-24	180252	9966624	-1	9	608	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				30					1176663										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	DE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-06	180252	9966624	-1	9	589	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				102					432118										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	IT	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-27	180252	9966624	-1	9	585	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				28					817151										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006805	1004476	1480864	FR	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-24	180252	9822159	-1	9	580	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				85					22589										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	RO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-03	180252	9822159	-1	9	531	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				48					56328										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	CZ	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-10	180252	9966624	-1	9	566	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				107					7534										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	LV	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-27	180252	9822159	-1	9	588	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				41					98691										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006805	1004476	1456441	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-20	180252	9822159	-1	9	537	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				15					70987										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	HU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-24	180252	9822159	-1	9	570	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				63					20613										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	SK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-06	180252	9966624	-1	9	566	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				112					6709										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	LV	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-03	180252	9966624	-1	9	625	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				88					72856										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	FI	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-13	180252	9966624	-1	9	537	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				14					72598										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	HU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-05-13	180252	9822159	-1	9	537	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				13					73717										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	HU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-17	180252	9966624	-1	9	585	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				32					858868										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006805	1004476	1480864	FR	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-06-10	180252	9966624	-1	9	528	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				114					105427										2021-12-03 07:54:25.274	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-08-26	180252	9822159	-1	9	608	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				96					565538										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	DE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-08-12	180252	9966624	-1	9	528	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				200					62954										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-08-05	180252	9966624	-1	9	530	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				123					69378										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	DK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-09-30	180252	9966624	-1	9	608	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				87					603122										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	DE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-08-05	180252	9966624	-1	9	583	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				90					7208										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	EE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-09-23	180252	9966624	-1	9	608	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				88					626464										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	DE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-09-09	180252	9822159	-1	9	608	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				129					539734										2021-12-05 23:24:53.513	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1456441	DE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10321396	-1	9	522	-1		N/A	N/A	Hurricane	Hurricane	Ofenbach	Ofenbach				103					71662										2022-01-21 03:09:53.356	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1551044	BE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	9966624	-1	9	588	-1		N/A	N/A	Wasted Love (feat. Lagique)	Wasted Love (feat. Lagique)	Ofenbach	Ofenbach				122					51166										2022-01-21 03:09:53.356	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1480864	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	9822159	-1	9	588	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				157					45028										2022-01-21 03:09:53.356	-1	Y	Y	C	1777523	-1	-1	1777522	1006805	1004476	1456441	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10321396	-1	9	596	-1		N/A	N/A	Hurricane	Hurricane	Ofenbach	Ofenbach				38					505713										2022-01-21 03:09:53.356	-1	N	Y	N	1777523	-1	-1	1777522	1006798	1004476	1551044	NL	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	9822159	-1	9	537	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				104					33553										2022-01-14 04:54:32.208	-1	Y	Y	C	1777523	-1	-1	1777522	1006798	1004476	1456441	HU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	9822159	-1	9	544	-1		N/A	N/A	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Head Shoulders Knees & Toes (feat. Norma Jean Martine)	Ofenbach	Ofenbach				112					42362										2022-01-14 04:54:32.208	-1	Y	Y	C	1777523	-1	-1	1777522	1006805	1004476	1456441	AT	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
