DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2022-02-17	GHOST TOWN	Pop	Spotify	UA	2267
2022-02-17	GHOST TOWN	Pop	Spotify	UG	815
2022-02-17	GHOST TOWN	Pop	Spotify	WS	26
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	KE	25
2022-02-17	GHOST TOWN	Pop	Spotify	BF	15
2022-01-20	GHOST TOWN	Singer/Songwriter	Spotify	ZA	52
2022-01-20	GHOST TOWN	Pop	Spotify	GE	316
2022-01-06	GHOST TOWN	Singer/Songwriter	Spotify	ZA	1
2022-02-10	GHOST TOWN	Pop	Spotify	MN	196
2022-02-24	GHOST TOWN	Pop	Spotify	US	828083
2022-02-24	GHOST TOWN	Pop	Spotify	EC	1124
2022-02-24	GHOST TOWN	Pop	Spotify	KE	3117
2022-02-24	GHOST TOWN	Pop	Spotify	KI	2
2022-02-24	GHOST TOWN	Singer/Songwriter	Spotify	DO	21
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	US	3240
2022-03-03	GHOST TOWN	Pop	Spotify	ES	21323
2022-03-03	GHOST TOWN	Pop	Spotify	BN	908
2022-03-03	GHOST TOWN	Pop	Spotify	NL	364924
2022-03-03	GHOST TOWN	Pop	Spotify	TR	9688
2022-03-03	GHOST TOWN	Pop	Spotify	AE	3440
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	NZ	76
2022-01-20	GHOST TOWN	Singer/Songwriter	Spotify	ES	101
2022-02-17	GHOST TOWN	Pop	Spotify	KR	5480
2021-12-09	GHOST TOWN	Pop	Spotify	SM	6
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	DE	362
2022-03-03	GHOST TOWN	Pop	Spotify	UA	840
2022-03-03	GHOST TOWN	Pop	Spotify	GA	48
2021-10-14	GHOST TOWN	Pop	Spotify	ID	51
2021-10-21	GHOST TOWN	Pop	Spotify	LT	1459
2021-10-28	GHOST TOWN	Pop	Spotify	SG	29623
2021-11-04	GHOST TOWN	Pop	Spotify	RO	11363
2021-11-04	GHOST TOWN	Pop	Spotify	CO	9651
2021-11-04	GHOST TOWN	Pop	Spotify	KE	3050
2021-10-28	GHOST TOWN	Pop	Spotify	BD	536
2021-11-04	GHOST TOWN	Pop	Spotify	EE	5565
2021-11-04	GHOST TOWN	Pop	Spotify	AE	8616
2021-11-11	GHOST TOWN	Pop	Spotify	AM	406
2021-11-11	GHOST TOWN	Pop	Spotify	AO	311
2021-11-18	GHOST TOWN	Pop	Spotify	IT	69358
2021-11-18	GHOST TOWN	Pop	Spotify	BO	2741
2021-11-18	GHOST TOWN	Pop	Spotify	AE	9971
2021-11-25	GHOST TOWN	Pop	Spotify	BO	2902
2021-11-25	GHOST TOWN	Pop	Spotify	UA	5710
2021-11-25	GHOST TOWN	Pop	Spotify	IT	69383
