DATE_KEY	CHART_KEY	PRODUCT_KEY	MARKET_KEY	CUSTOMER_KEY	COUNTRY_KEY	GENRE_KEY	TITLE_ID	LABEL	ALT_TITLE_ID	TITLE	TITLE_UNACCENTED	ARTIST_NAME	ARTIST_NAME_UNACCENTED	CUSTOMER_SRP	CUSTOMER_CURRENCY	CUSTOMER_RELEASE_DATE	CURRENT_POSITION	LAST_WEEK_POSITION	LAST_TWO_WEEK_POSITION	PEAK_POSITION	WEEKS_ON_CHART	STREAM_COUNT	THIS_WEEK_TOTAL_ACTIVITY	LAST_WEEK_TOTAL_ACTIVITY	PERCENTAGE_CHANGE_THIS_WEEK_VS_LAST_WEEK	THIS_WEEK_ALBUM_SALES	THIS_WEEK_SONG_SALES	LAST_WEEK_ALBUM_SALES	LAST_WEEK_SONG_SALES	THIS_WEEK_STREAMING_ACTIVITY	ACTIVITY_TO_DATE	CREATED_TIMESTAMP	PLAYLIST_KEY	PRODUCT_IS_CATALOG	PROJECT_IS_ON_ROSTER	PROJECT_IS_CATALOG	REP_OWNER_KEY	WEA_LABEL_KEY	FINANCIAL_KEY	MARKETING_OWNER_KEY	DISTRIBUTOR_KEY	LSL_KEY	PROJECT_KEY	COUNTRY_CODE	CHART_KEY	ACCOUNT	CHART_ID	CHART_NAME	CHART_URI	CHART_TYPE	CHART_SUBTYPE	FREQUENCY	ETL_HASH_TEXT	CREATED_TIMESTAMP	UPDATED_TIMESTAMP	ACTIVE_FLG	CURRENT_FLG	CREATED_PRCS_ID	CREATED_BY	CREATED_DTTM	MODIFIED_PRCS_ID	MODIFIED_BY	MODIFIED_DTTM
2021-11-11	180252	10392183	-1	9	583	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				105					6269										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	EE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-18	180252	10392183	-1	9	588	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				90					59821										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-04	180252	10392183	-1	9	624	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				158					3181										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CY	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-25	180252	10392183	-1	9	610	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				91					348863										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CA	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-18	180252	10392183	-1	9	551	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				112					8507										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	LT	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-11	180252	10392183	-1	9	625	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				30					118547										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	FI	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-25	180252	10392183	-1	9	530	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				24					213377										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	DK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-11	180252	10392183	-1	9	546	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				132					11204										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	KR	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-11-18	180252	10392183	-1	9	534	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				121					71741										2021-12-01 03:37:21.222	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	MY	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-10-21	180252	10392183	-1	9	610	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				178					213375										2021-12-05 23:24:53.513	-1	N	N	U	1005143	-1	-1	1004681	1006798	1003378	-1	CA	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-10-28	180252	10392183	-1	9	587	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				68					67455										2021-12-05 23:24:53.513	-1	N	N	U	1005143	-1	-1	1004681	1006798	1003378	-1	IE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	610	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				199					185221										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CA	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	530	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				60					172190										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	DK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-09	180252	10392183	-1	9	547	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				135					269409										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	AU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-09	180252	10392183	-1	9	587	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				194					45024										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	IE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	543	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				34					334757										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	SE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-16	180252	10392183	-1	9	528	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				25					387374										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	528	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				14					358941										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	530	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				32					182757										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	DK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	522	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				45					117818										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	BE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	625	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				91					53871										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	FI	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	596	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				33					561747										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NL	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	528	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				12					519839										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-16	180252	10392183	-1	9	565	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				155					46028										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	SG	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	571	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				101					3776										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	LU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	587	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				129					53227										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	IE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-16	180252	10392183	-1	9	530	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				77					135566										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	DK	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	588	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				185					47948										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	543	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				38					318555										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	SE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	705	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				131					5681										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	IS	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	549	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				108					56949										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NZ	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-13	180252	10392183	-1	9	571	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				172					3269										2022-01-21 03:09:53.356	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	LU	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	522	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				44					117573										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	BE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	588	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				181					39251										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CH	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	522	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				40					118621										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	BE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	596	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				63					385728										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NL	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-16	180252	10392183	-1	9	543	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				52					339268										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	SE	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	625	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				80					65265										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	FI	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	546	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				87					15265										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	KR	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-02	180252	10392183	-1	9	610	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				106					311876										2022-01-14 04:54:32.208	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	CA	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2022-01-06	180252	10392183	-1	9	596	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				31					498577										2022-01-14 04:54:32.208	-1	Y	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NL	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-23	180252	10392183	-1	9	625	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				142					55453										2021-12-31 03:09:45.399	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	FI	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-23	180252	10392183	-1	9	596	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				58					454457										2021-12-31 03:09:45.399	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NL	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-23	180252	10392183	-1	9	549	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				122					67760										2021-12-31 03:09:45.399	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NZ	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
2021-12-23	180252	10392183	-1	9	528	-1		N/A	N/A	GHOST TOWN	GHOST TOWN	Benson Boone	Benson Boone				36					342054										2021-12-31 03:09:45.399	-1	N	Y	N	1005143	-1	-1	1004681	1006798	1003378	1565916	NO	180252	Spotify	4f5701a3f590fd9464ea24c200a354ab	Top 200	Not Available	Songs	DSP	Weekly	8d9fdfbd61b78d5ba9d29c89c3d3d418	2019-10-08 09:16:36.209		Y	Y	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174	151915	DF_BATCH_USER_PROD	2021-11-18 01:36:10.174
