DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2021-12-31	GHOST TOWN	Pop	Spotify	MU	3189
2021-12-31	GHOST TOWN	Pop	Spotify	VC	129
2021-11-30	GHOST TOWN	Pop	Spotify	FJ	1704
2021-12-31	GHOST TOWN	Pop	Spotify	NO	1648419
2021-10-31	GHOST TOWN	Pop	Spotify	EG	4790
2021-12-31	GHOST TOWN	Pop	Spotify	LU	14463
2021-11-30	GHOST TOWN	Pop	Spotify	PW	139
2021-11-30	GHOST TOWN	Pop	Spotify	EE	24710
2021-11-30	GHOST TOWN	Pop	Spotify	MD	3770
2021-10-31	GHOST TOWN	Pop	Spotify	LS	57
2021-10-31	GHOST TOWN	Pop	Spotify	KG	358
2021-10-31	GHOST TOWN	Pop	Spotify	MX	68955
2021-12-31	GHOST TOWN	Pop	Spotify	AR	59038
2021-11-30	GHOST TOWN	Pop	Spotify	TZ	3488
2021-10-31	GHOST TOWN	Pop	Spotify	UG	952
2021-12-31	GHOST TOWN	Pop	Spotify	AD	1059
2021-11-30	GHOST TOWN	Pop	Spotify	MO	1179
2021-10-31	GHOST TOWN	Pop	Spotify	SZ	113
2021-11-30	GHOST TOWN	Pop	Spotify	GQ	64
2021-12-31	GHOST TOWN	Pop	Spotify	MX	262065
2021-12-31	GHOST TOWN	Pop	Spotify	QA	6569
2021-10-31	GHOST TOWN	Pop	Spotify	BG	3968
2021-10-31	GHOST TOWN	Pop	Spotify	CO	8872
2021-12-31	GHOST TOWN	Pop	Spotify	SZ	260
2021-11-30	GHOST TOWN	Pop	Spotify	GY	1353
2021-11-30	GHOST TOWN	Pop	Spotify	ZW	1874
2021-11-30	GHOST TOWN	Pop	Spotify	ML	125
2021-10-31	GHOST TOWN	Pop	Spotify	MU	851
2021-11-30	GHOST TOWN	Pop	Spotify	SL	428
2021-12-31	GHOST TOWN	Pop	Spotify	CM	857
2021-12-31	GHOST TOWN	Pop	Spotify	CW	421
2021-11-30	GHOST TOWN	Pop	Spotify	MA	20018
2021-12-31	GHOST TOWN	Pop	Spotify	AE	28104
2021-11-30	GHOST TOWN	Pop	Spotify	NE	54
2021-12-31	GHOST TOWN	Pop	Spotify	WS	115
2021-10-31	GHOST TOWN	Pop	Spotify	HT	133
2021-10-31	GHOST TOWN	Pop	Spotify	CA	846964
2021-11-30	GHOST TOWN	Pop	Spotify	NG	18866
2021-11-30	GHOST TOWN	Pop	Spotify	BB	906
2021-10-31	GHOST TOWN	Pop	Spotify	AG	78
2021-11-30	GHOST TOWN	Pop	Spotify	CG	2
2021-12-31	GHOST TOWN	Pop	Spotify	LY	661
2021-10-31	GHOST TOWN	Pop	Spotify	KN	34
2021-12-31	GHOST TOWN	Pop	Spotify	BB	723
2021-11-30	GHOST TOWN	Pop	Spotify	MW	1061
2021-10-31	GHOST TOWN	Pop	Spotify	RU	13890
2021-12-31	GHOST TOWN	Pop	Spotify	NL	2030554
2021-11-30	GHOST TOWN	Pop	Spotify	NZ	424998
2021-11-30	GHOST TOWN	Pop	Spotify	AT	211597
2021-10-31	GHOST TOWN	Pop	Spotify	ID	136671
2021-11-30	GHOST TOWN	Pop	Spotify	LT	35733
2021-10-31	GHOST TOWN	Pop	Spotify	PH	129336
2021-11-30	GHOST TOWN	Pop	Spotify	VU	168
2021-11-30	GHOST TOWN	Pop	Spotify	ES	337885
2021-11-30	GHOST TOWN	Pop	Spotify	PY	12350
2021-11-30	GHOST TOWN	Pop	Spotify	GR	55279
2021-10-31	GHOST TOWN	Pop	Spotify	BW	188
2021-10-31	GHOST TOWN	Pop	Spotify	MD	665
2021-10-31	GHOST TOWN	Pop	Spotify	LK	1681
2021-11-30	GHOST TOWN	Pop	Spotify	GN	105
2021-11-30	GHOST TOWN	Pop	Spotify	SE	2290861
2021-11-30	GHOST TOWN	Pop	Spotify	NI	3311
2021-10-31	GHOST TOWN	Pop	Spotify	NR	9
2021-11-30	GHOST TOWN	Pop	Spotify	ZM	2878
2021-12-31	GHOST TOWN	Pop	Spotify	NA	2000
2021-11-30	GHOST TOWN	Pop	Spotify	DM	118
2021-11-30	GHOST TOWN	Pop	Spotify	CM	734
2021-12-31	GHOST TOWN	Pop	Spotify	CD	83
2021-11-30	GHOST TOWN	Pop	Spotify	IL	69350
2021-11-30	GHOST TOWN	Pop	Spotify	TT	5027
2021-10-31	GHOST TOWN	Pop	Spotify	NZ	134742
2021-10-31	GHOST TOWN	Pop	Spotify	ZA	32600
2021-12-31	GHOST TOWN	Pop	Spotify	SV	5530
2021-11-30	GHOST TOWN	Pop	Spotify	GW	10
2021-10-31	GHOST TOWN	Pop	Spotify	KI	3
2021-12-31	GHOST TOWN	Pop	Spotify	VE	7715
2021-12-31	GHOST TOWN	Pop	Spotify	TJ	142
2021-12-31	GHOST TOWN	Pop	Spotify	AG	143
2021-10-31	GHOST TOWN	Pop	Spotify	DM	32
2021-12-31	GHOST TOWN	Pop	Spotify	RU	43556
2021-10-31	GHOST TOWN	Pop	Spotify	HU	26499
2021-12-31	GHOST TOWN	Pop	Spotify	EG	19272
2021-12-31	GHOST TOWN	Pop	Spotify	TZ	3420
2021-11-30	GHOST TOWN	Pop	Spotify	TW	137600
2021-11-30	GHOST TOWN	Pop	Spotify	LC	278
2021-12-31	GHOST TOWN	Pop	Spotify	PT	102510
2021-10-31	GHOST TOWN	Pop	Spotify	LA	167
2021-10-31	GHOST TOWN	Pop	Spotify	CH	108985
2021-12-31	GHOST TOWN	Pop	Spotify	IN	304607
2021-12-31	GHOST TOWN	Pop	Spotify	DM	91
2021-10-31	GHOST TOWN	Pop	Spotify	VN	11367
2021-12-31	GHOST TOWN	Pop	Spotify	UA	17455
2021-11-30	GHOST TOWN	Pop	Spotify	PA	13275
2021-11-30	GHOST TOWN	Pop	Spotify	BY	6161
2021-10-31	GHOST TOWN	Pop	Spotify	AZ	413
2021-11-30	GHOST TOWN	Pop	Spotify	GE	3200
2021-12-31	GHOST TOWN	Pop	Spotify	KM	28
2021-10-31	GHOST TOWN	Pop	Spotify	BS	207
2021-12-31	GHOST TOWN	Pop	Spotify	PH	718040
2021-11-30	GHOST TOWN	Pop	Spotify	VN	64818
2021-12-31	GHOST TOWN	Pop	Spotify	LV	17370
2021-12-31	GHOST TOWN	Pop	Spotify	MO	850
2021-10-31	GHOST TOWN	Pop	Spotify	SB	118
2021-10-31	GHOST TOWN	Pop	Spotify	CY	3449
2021-12-31	GHOST TOWN	Pop	Spotify	KN	73
2021-11-30	GHOST TOWN	Pop	Spotify	WS	243
2021-11-30	GHOST TOWN	Pop	Spotify	MU	3546
2021-12-31	GHOST TOWN	Pop	Spotify	BR	297755
2021-11-30	GHOST TOWN	Pop	Spotify	IE	325074
2021-11-30	GHOST TOWN	Pop	Spotify	PL	313737
2021-11-30	GHOST TOWN	Pop	Spotify	KR	35582
2021-12-31	GHOST TOWN	Pop	Spotify	MC	388
2021-10-31	GHOST TOWN	Pop	Spotify	BN	2301
2021-12-31	GHOST TOWN	Pop	Spotify	CG	32
2021-12-31	GHOST TOWN	Pop	Spotify	BJ	263
2021-12-31	GHOST TOWN	Pop	Spotify	KZ	6360
2021-12-31	GHOST TOWN	Pop	Spotify	TN	7355
2021-11-30	GHOST TOWN	Pop	Spotify	MC	549
2021-11-30	GHOST TOWN	Pop	Spotify	BH	3410
2021-10-31	GHOST TOWN	Pop	Spotify	TD	3
2021-11-30	GHOST TOWN	Pop	Spotify	GT	17453
2021-11-30	GHOST TOWN	Pop	Spotify	JO	5201
2021-12-31	GHOST TOWN	Pop	Spotify	TT	3972
2021-11-30	GHOST TOWN	Pop	Spotify	BW	1293
